2025-11-15 20:26:11,839:INFO:                 ray: Not installed
2025-11-15 20:26:11,839:INFO:            hyperopt: Not installed
2025-11-15 20:26:11,839:INFO:              optuna: Not installed
2025-11-15 20:26:11,840:INFO:               skopt: Not installed
2025-11-15 20:26:11,840:INFO:              mlflow: Not installed
2025-11-15 20:26:11,840:INFO:              gradio: Not installed
2025-11-15 20:26:11,840:INFO:             fastapi: Not installed
2025-11-15 20:26:11,840:INFO:             uvicorn: Not installed
2025-11-15 20:26:11,840:INFO:              m2cgen: Not installed
2025-11-15 20:26:11,840:INFO:           evidently: Not installed
2025-11-15 20:26:11,840:INFO:               fugue: Not installed
2025-11-15 20:26:11,840:INFO:           streamlit: Not installed
2025-11-15 20:26:11,840:INFO:             prophet: Not installed
2025-11-15 20:26:11,840:INFO:None
2025-11-15 20:26:14,738:INFO:Set Forecast Horizon.
2025-11-15 20:26:14,740:INFO:Set up Train-Test Splits.
2025-11-15 20:38:50,082:INFO:PyCaret TSForecastingExperiment
2025-11-15 20:38:50,082:INFO:Logging name: ts-default-name
2025-11-15 20:38:50,082:INFO:ML Usecase: MLUsecase.TIME_SERIES
2025-11-15 20:38:50,082:INFO:version 3.3.2
2025-11-15 20:38:50,082:INFO:Initializing setup()
2025-11-15 20:38:50,083:INFO:self.USI: eb41
2025-11-15 20:38:50,083:INFO:self._variable_keys: {'significant_sps', 'X_transformed', 'idx', 'exp_id', 'y_train', 'X_train_transformed', 'y_test_transformed', 'candidate_sps', 'y_test', 'n_jobs_param', 'enforce_pi', 'X_test_transformed', 'USI', 'X', 'strictly_positive', 'approach_type', 'memory', 'X_test', '_ml_usecase', 'fold_param', 'enforce_exogenous', 'logging_param', 'log_plots_param', 'seed', 'primary_sp_to_use', 'exp_name_log', 'exogenous_present', 'fold_generator', 'seasonality_present', 'html_param', 'significant_sps_no_harmonics', 'index_type', 'pipeline', '_available_plots', 'model_engines', 'all_sps_to_use', 'y', 'fh', 'gpu_param', 'X_train', 'y_transformed', 'data', 'y_train_transformed', 'gpu_n_jobs_param'}
2025-11-15 20:38:50,083:INFO:Checking environment
2025-11-15 20:38:50,083:INFO:python_version: 3.11.0
2025-11-15 20:38:50,083:INFO:python_build: ('main', 'Oct 24 2022 18:26:48')
2025-11-15 20:38:50,083:INFO:machine: AMD64
2025-11-15 20:38:50,083:INFO:platform: Windows-10-10.0.26100-SP0
2025-11-15 20:38:50,083:INFO:Memory: svmem(total=14846324736, available=5325250560, percent=64.1, used=9521074176, free=5325250560)
2025-11-15 20:38:50,083:INFO:Physical Core: 8
2025-11-15 20:38:50,084:INFO:Logical Core: 16
2025-11-15 20:38:50,084:INFO:Checking libraries
2025-11-15 20:38:50,084:INFO:System:
